id,content,label
27,参加广发银行活动抢的200-100的团购券，然后看了下评价普遍都说服务不好，于是瞬间好心塞，可以说是硬着头皮去吃的，可是去了之后发现服务不好的事情并没有发生，先说服务吧，在周五晚上这个高峰期，做到这种服务已经是很不错了，一到门口，门口的服务员就很热情的把我们带了进去，菜单没看完的功夫小菜和大麦茶就已经端上来了，点餐和上菜速度也不慢，吃饭之间的时候还有服务员主动给续了大麦茶，总得来说感觉已经很不错了，可能是商家方面对此也做出了改善吧，因为也听到个类似领班的东北口音的服务员一直在指导服务员们该干嘛干嘛还算是很有调理。然后就是菜品了，炒章鱼的照片不知道哪里去了，不过真心是看着像被吃过一半了那么少，但是吃的时候确发现其实量还好，就是盘子太深汤太多感觉像没有料一样，年糕和泡菜饼味道一般跟普通韩式烧烤店里的没啥太大区别，牛舌和牛排量还是挺足的，两个人吃完也是饱饱的，不过个人还是喜欢类似汉拿山或韩时烤肉那种小料，他家的烤肉酱觉得有点干了，不过总体来说比来之前预期的要好很多的，以后有机会还是会当回头客的,-2B
28,其实搞不懂地下那些大力夸赞的是不是托儿 首先菜品真的就只是还不错 特别惊艳真的没有 尤其是很多人盛赞的空心菜 咖喱虾还不错 肉骨汤小份确实东西很少 榴莲那个还行 但是上来的时候已经冷了 我觉得热的应该会更好 桌上的湿巾l要收2元 服务很好 而且这是我见过的最多服务员的店 室内空间设计不错 家具很小清新 座椅设置确实明确 但是2人桌用餐桌子实在太小了 需要不断撤盘 没有包间 四点半去不用等位 没有排队等候.,-2B
29,今天到北金鹰的佐佑时尚经典餐厅吃饭，这里来过好几次了，所以轻车熟路的，四楼一起开业的有好几家，佐佑和喵来了永远都靠在一起，据说是一个老板，菜单还可以互点，我没试过，今天点的菜有一个水晶虾是吃过的，水晶虾下面垫一层杏鲍菇，上面是厚厚的蒜蓉，虾呈透明状很漂亮也很好吃，手撕美国凤爪，虎皮凤爪样的味道也不错。韩国香辣小牛肉不算很辣，感觉还不错。翅汤蝴蝶鱼有点坑，一碗炒米上面摆一层薄薄的鱼片，用一壶热汤浇在生鱼片上，大概十片左右的鱼片加一壶高汤再加一碗炒米，虽然汤很鲜美，39块钱觉得有点坑，说今天是半价，我是化的是原价买的哦！蓝莓椰子糕我以为是热的，原来是冰的，很漂亮味道也不错，有浓浓的椰子味，上面浇的蓝莓汁甜甜的。,-2B
30,今天同学生日去吃的中饭！之前就听说好吃很久了 一直想吃吃看！徐家汇这家门店真的蛮小的！但是环境很不错 第一感觉就不错！按照点评里的推荐点的菜！烤鱼点了青柠酸辣 味道我很喜欢 但是烧到最后真的是太酸了 吃不了... 鱼点了金斑鱼非鱼 不值这个价钱我觉得 肉少 而且骨头多！那个逃之夭夭也很不值 就是几管子果汁！和风鱿鱼是真的好吃！强力推荐！还点了个菠萝油条 一般般吧！他们家的凤爪很不错！那一个番茄也不值 不好吃... 猪颈肉很不错！口感好 烤的可以！那个石锅小三也还行！就是感觉有点贵！有些菜就是做噱头的 不值得点...,-2B
31,补一下评论啊，首先菜价不是很贵，环境一般偏上靠窗的座景致不错，靠墙的雅座适合两个人秘密地吃东西还有帘子遮挡，面条酸辣粉什么都很实惠才9元，本人是第一次去，朋友说谁先到了谁就占个座，不巧本人先到，靠窗座位都满了我就找了靠墙的小包间，服务员主动服务意识不强，没有主动拿菜单和水，等了好久朋友才找到我，一问才知我坐错地方了，她是约我吃旁边的早春二月面馆，将错就错吧。点了一个招牌菜烤兔腿49元，一碗醪糟馄饨5元，一碗担担面9元，一碗酸辣粉9元。服务员推荐了鱼，本人不（mei）是（dai）很（na）爱（me）挑（duo）刺（qian）所以拒绝了。咱们先说兔腿，早春二月是一家四川菜馆，兔腿有着浓郁的四川味道麻辣鲜香咸，由于兔子肉本身没有什么味道所以味道和口感成为了主角烤的基本上是外焦里嫩！味道均匀不油腻、但是味道偏咸，健康饮食时代了咱们能不能不搞那么多酱香浓郁的东西。担担面一般般啦！酸辣粉也和路边的没两样不过要说这个地段这个价格真的很实惠量很大，比路边便宜太多！最好吃的就是醪糟汤圆，由于菜品偏咸，清淡爽口略微有些温的醪糟汤圆真的是解腻神器！汤圆是小汤圆没有馅，可以叫醪糟疙瘩汤。味道刚刚好醪糟的比例非常精准！建议大家品尝！反正我就来又点了一碗！强推醪糟汤圆！镇店的味道！烤兔腿也很不错喜欢的朋友可以去试吃一下！要是为了果腹，面条酸辣粉也是绝佳的选择！,-2B
32,整体来说还不错。是个适合喝酒的地。每吃一家，我会选一个相比让我惊艳，我最意外，相对喜欢的。这家是-米酒。我本身不会喝酒，不爱喝酒，他家的米酒真的挺好喝的。有点甜，带有米香，闻着略带一丝酒香。牙签肉也很不错、吃出了小时候的味道。拌的板筋非常不错，也很好咬。鸡爪子很烂，就是有一点点辣。菜品总体还不错，就是那天去的时候好像是聚餐还是什么，有点像夜场炒场的感觉，好像只有我一桌客人，其他全认识，有人轮流上台唱歌，台下吃饭的人说话要用喊的才可以听见。老板服务态度还是不错的，走时还特意送出门表示歉意。希望下次可以安静吃完。,-2B
33,周末的中午去的，人实在太多了，幸好提前45分钟排队的啊，11点左右就顺利进场了。桌上有店家贴心准备的哈密瓜，蜜枣和虾片。菜单都看熟了有木有，顺溜地点了榴莲泡芙，咖喱皇大虾，肉骨茶，沙茶三宝，鱼汤娃娃菜和虾酱空心菜。甜点速度最快。坐的地方正好可以看到水吧，厨师完全是现做泡芙哒。闻着榴莲的香气，啊呜一口吞掉一个泡芙在嘴里爆浆，美味~~记得最早开的星怡会里咖喱皇大虾是送法棍的。外壳硬硬的法棍内心柔软，狠狠沾一把咖喱酱汁，那可比配米饭好吃。店里的服务没说的，随叫随到，勤换骨碟还全程微笑服务。菜味道好加上特地过中秋气氛好，一不小心吃撑了。,-2B
34,十一厨在涵碧楼的一楼，预约的时候如果能订到靠窗的位置最好，可以边享受美食边欣赏无敌海景。必须说七星酒店的服务真是超赞的，态度好的没话说，对位置不满意还给帖心的调了座位，不会因为团购就怠慢客人，全程都是微笑服务，撤盘及时，让人感觉很舒服。餐食应该算无国籍料理，跟一般星级酒店的自助餐相比，品种差不多，刺身、烧烤、中式冷热菜、披萨、牛排、甜品、水果……但胜在食材新鲜，口味纯正，出品精良。推荐印度师傅的餐台，黄油馕、咖喱羊肉、咖喱鸡肉、印度米饭、印度酸奶，都灰常好吃。咖喱非常道地，与泰国马来的不同没有加入椰浆，口感层层叠加刺激味蕾。印度酸奶没有很浓稠，口感酸酸甜甜，喝起来有点像芒果奶昔，我喜欢。烧烤台的羊肉好大的串，口口实在。甜品，妹纸们的最爱，慕斯杯和焦糖布丁超级好吃。,-2B
35,每次陪女神们吃饭都超开心！虽然每份量都很少但是这样才能发现什么最喜欢吃呀～最喜欢的是芒果双皮奶，吃了三份才过瘾～菜里面强烈建议点原味烤鱼呀超嫩超级好吃的，味增烤鱼虽然也不错，但是原味的这个更棒口感超好，天妇罗也不错但是吃一个就会觉得腻啦，盆栽冰淇淋感觉像酸奶冰，要是蛋糕味再多一点就好了，寿司点了四种，感觉一般，有个炸虾球里面芥末味超级重(Ｔ▽Ｔ)跟它比寿司的芥末都完全大丈夫～另外想说的就是店里的灯光真是一点都不适合自拍哈哈哈哈～,-2B
36,"杭州人喜欢的早餐都能在这一块找到，紫花路车站旁的这一片区域汇集众多街边早餐小店，也是经营多年不倒，没到早上总是每家都围满了人。
    街边小店环境当然不怎么好，忙起来也顾不上你，住在周边的杭州大伯大妈还会仗着熟插队，自己拿着包了先走。如果赶时间碰上会气死。
      我经常来这边一家烧饼油条店买，他们家门面小小的，只卖烧饼油条，蛋饼，麻球和豆奶，其它都不卖。烧饼油条是从小就吃的，所以偶尔想吃了就会跑去吃一下过过瘾。
      烧饼个头不大，油条个头倒是很大，包在一起合适，因为吃到最后也能吃到油条。当然经常吃不好只能偶尔。蛋饼以前也常吃，量超级足一定要加他们家自己的油条，吃了会非常饱，但个人觉得偏湿润一点。",1B
37,阅兵小长假期间到这边来逛街 商场实在太大走得腿儿都要断了… 所以赶紧找了一家店 歇歇脚 喝点儿水 抬头一看是澳门味道就直接推门进来了 位置就在东区五层最东边 他们家的饮料种类还是挺多的 价格基本上都是10几块或者20几块 价格还可以 俩个人要了一瓶原味奶茶23块 还有一杯蜂蜜柚子茶18块 原味奶茶个人觉得有点儿腻 蜂蜜柚子茶还可以 结账的时候要了我们41还以为是人家收错了 其实是下午茶时间有折扣 个人感觉还比较满意,-2B
38,"首次光临鱼友是朋友介绍的，去城阳路过家佳源就去品尝了一下。。。进去整体感觉还不错，大多是卡座。
进去之后，会有服务员拿菜单过来，有清江鱼，黑鱼，草鱼等等，服务员会给你介绍，至于口味的话，有泡椒的，有豆豉的，有微辣中辣麻辣等等，可以根据自己能否吃辣然后选择适合自己的口味，当然个人的意见还是选择辣一点儿的好吃，不过泡椒啥的看上去成色还是不错的，红黄绿的彩色椒，论色相还是不错哒！选好了鱼之后服务员会带你去看鱼，当然我们站到外面，通过小窗口是看不到称重的数量的，只能听到称鱼的师傅喊一声是几斤几两，我们两个人吃，想选一些小菜，所以想要一条小一点儿的，最小的还是两斤多。选好之后等个十五分钟左右就差不多了，不过到饭点儿的时候人还是蛮多的。。。。。。我们加了一些配料菜，烤鱼吃起来味道还是不错的，上桌就闻到一股香味，吃起来味道更是棒棒哒，烤的很适中，挺入味儿的，浇点鱼汁味道更佳。。。一条鱼都没吃上，再加上些配菜，两个人的量是足足的了，我们都没吃上。两个人吃了小二百，鱼相对还是蛮贵的啊。。。
吃完之后，可以逛超市，可以看电影，电玩。。吃完还可以消遣一下的。。。所以想吃烤鱼，又想吃完可以娱乐消遣一下的可以去品尝一下哦！！！",-2B
39,"夜晚华灯初上，熙攘的街道，整条宜山路两边清一色的建材装饰店，秋意渐浓、凉风徐徐、是该喝一杯清酒暖胃.找寻许久、终于在一个不起眼的转角处，看见一个高耸的黑色柱子上看见三个字-----今日亭.
沿着门口保安的指引方向，径直走了进去、由暗至明，星星点点的灯光逐渐亮了起来，一个小转看见了今日亭.
门口的小妹微笑着引我入店，看见一楼已经坐着三、四桌客人，低声交谈着举杯对饮；“您的朋友已经到了，在二楼等您.上楼，包厢里，朋友们正等着我开席，每一个餐桌上都有一个液晶小电视，放映时下最流行的日本综艺节目，窗台边布置的书籍看的出店主随遇而安的性格.
上菜： 

刺身拼盘，新鲜的牡丹虾入口甘甜；三文鱼切的比较厚实，一口下去满怀欣喜；
金枪鱼蔬菜沙拉，时令蔬菜配合金枪鱼肉，口感丰富，淋上一些沙拉酱会更美味.
盐烤翡翠螺，很大只，肉很多，淡淡咸鲜味，很鲜美.
烤东海大黄鱼，这是今年吃到过最好吃的大黄鱼，千里马也需伯乐识；
酥炸天妇罗，虾虾我的最爱，抽筋剥皮工序复杂，吃的每一只都是功夫.奴家一口气可以吃5个.
柴鱼披萨，从未想过能在日料店吃到这么好吃的披萨，我也醉了，呵呵呵.......",-2B
